Type, Size, Evals, GPop, Time, GPop_sec, L1, L2, L3, Cache_misses, Misses_GPop
MIMD, 100000, 5000, 10026000000, 3.139165, 3193842948.682213, 1158076826, 1177033752, 3136, 2335113714, 0.232906
MIMD, 100000, 5000, 9669800000, 3.033778, 3187378905.114349, 1119650426, 1137929487, 490, 2257580403, 0.233467
MIMD, 100000, 10000, 20082200000, 6.288876, 3193289230.062733, 2319896557, 2357680629, 1338, 4677578524, 0.232922
MIMD, 100000, 10000, 19932200000, 6.240798, 3193854375.674393, 2303193886, 2340659223, 107, 4643853216, 0.232982
MIMD, 100000, 10000, 20279600000, 6.425449, 3156137415.455325, 2341179910, 2379087704, 61, 4720267675, 0.232759
MIMD, 100000, 10000, 20151000000, 6.306816, 3195114618.850463, 2326636457, 2364430902, 46, 4691067405, 0.232796
MIMD, 100000, 10000, 19699800000, 6.172365, 3191612939.286643, 2278317990, 2315273872, 64, 4593591926, 0.233180
MIMD, 100000, 10000, 20057000000, 6.281465, 3193044934.581344, 2317305383, 2354848473, 73, 4672153929, 0.232944
MIMD, 100000, 10000, 19840200000, 6.221050, 3189204394.756512, 2293597417, 2330846742, 36, 4624444195, 0.233085
MIMD, 100000, 10000, 19951800000, 6.246709, 3193969816.746706, 2305153795, 2342842349, 23190, 4648019334, 0.232962
MIMD, 100000, 10000, 19940400000, 6.312810, 3158720126.219544, 2304996558, 2342958239, 504, 4647955301, 0.233092
MIMD, 100000, 10000, 19863200000, 6.284641, 3160594216.917084, 2296101723, 2334321445, 27677, 4630450845, 0.233117
MIMD, 100000, 10000, 19798000000, 6.225611, 3180089472.342554, 2288943135, 2327185811, 161, 4616129107, 0.233161
MIMD, 100000, 10000, 20373400000, 6.373118, 3196771187.980515, 2351007363, 2389268011, 50, 4740275424, 0.232670
MIMD, 100000, 10000, 19982400000, 6.260720, 3191709579.728849, 2309027830, 2346650494, 250, 4655678574, 0.232989
MIMD, 100000, 10000, 20202200000, 6.321518, 3195783038.187980, 2331965701, 2369712833, 43, 4701678577, 0.232731
MIMD, 100000, 10000, 20381200000, 6.378792, 3195150429.736539, 2352308222, 2390493297, 36, 4742801555, 0.232705
MIMD, 100000, 10000, 20132400000, 6.306648, 3192250463.320610, 2326204357, 2364083246, 47, 4690287650, 0.232972
MIMD, 100000, 10000, 20267200000, 6.342083, 3195669309.278986, 2339550695, 2377567217, 49, 4717117961, 0.232746
MIMD, 100000, 10000, 20090400000, 6.292609, 3192697973.130064, 2320979613, 2358736403, 5467, 4679721483, 0.232933
MIMD, 100000, 10000, 20175200000, 6.315898, 3194351777.055298, 2330047554, 2367879369, 990, 4697927913, 0.232857
MIMD, 100000, 10000, 20371600000, 6.373780, 3196156754.704430, 2351209014, 2389258583, 74, 4740467671, 0.232700
MIMD, 100000, 10000, 20348600000, 6.369843, 3194521434.829713, 2349295991, 2387516993, 4450, 4736817434, 0.232783
MIMD, 100000, 10000, 20402200000, 6.382180, 3196744685.985040, 2354108630, 2392735852, 24688, 4746869170, 0.232665
MIMD, 100000, 10000, 20287600000, 6.348811, 3195495975.545658, 2342279800, 2380354834, 149, 4722634783, 0.232784
MIMD, 100000, 10000, 20113400000, 6.293297, 3196003620.995481, 2322470602, 2360794895, 24697, 4683290194, 0.232844
MIMD, 100000, 10000, 19970800000, 6.257002, 3191752216.157195, 2308023668, 2345591539, 136, 4653615343, 0.233021
MIMD, 500000, 100, 896000000, 0.303404, 2953158165.350490, 104013947, 106582185, 3874479, 214470611, 0.239365
MIMD, 500000, 100, 1119000000, 0.372371, 3005067526.740804, 128018885, 131133443, 4702903, 263855231, 0.235796
MIMD, 500000, 100, 987000000, 0.330745, 2984172096.327987, 114264870, 116961709, 3690104, 234916683, 0.238011
MIMD, 500000, 100, 992000000, 0.334515, 2965487347.353631, 114421554, 117304003, 4518694, 236244251, 0.238149
MIMD, 500000, 100, 915000000, 0.307168, 2978825919.366601, 106264487, 108790156, 3544335, 218598978, 0.238906
MIMD, 500000, 100, 1127000000, 0.373429, 3017976643.485107, 129175238, 132269791, 4456884, 265901913, 0.235938
MIMD, 500000, 100, 903000000, 0.303307, 2977181535.539898, 104795056, 107256753, 3590576, 215642385, 0.238807
MIMD, 500000, 100, 1001000000, 0.336138, 2977943582.695203, 115235688, 118102209, 4614927, 237952824, 0.237715
MIMD, 500000, 100, 948000000, 0.319818, 2964185880.719659, 109670631, 112417079, 4248256, 226335966, 0.238751
MIMD, 500000, 100, 1067000000, 0.355458, 3001761108.204063, 122423882, 125410571, 4457248, 252291701, 0.236450
MIMD, 500000, 100, 805000000, 0.273689, 2941294681.189233, 94480394, 96675851, 3191531, 194347776, 0.241426
MIMD, 500000, 100, 861000000, 0.290480, 2964059487.744423, 100637942, 102976460, 3398713, 207013115, 0.240433
MIMD, 500000, 100, 954000000, 0.322361, 2959415065.718247, 110389892, 113112769, 4245314, 227747975, 0.238730
MIMD, 500000, 100, 1246000000, 0.413146, 3015883005.039381, 141803810, 145323482, 5329683, 292456975, 0.234717
MIMD, 500000, 100, 1003000000, 0.337486, 2971975133.783327, 115798178, 118663038, 4661946, 239123162, 0.238408
MIMD, 500000, 100, 874000000, 0.294793, 2964792244.049214, 101856555, 104289985, 3356061, 209502601, 0.239705
MIMD, 500000, 100, 1089000000, 0.366240, 2973460026.212320, 125081090, 128277318, 5324455, 258682863, 0.237542
MIMD, 500000, 100, 871000000, 0.295423, 2948314789.302119, 101388325, 103884408, 3836971, 209109704, 0.240080
MIMD, 500000, 100, 1029000000, 0.346041, 2973636072.026147, 118390651, 121327654, 4859341, 244577646, 0.237685
MIMD, 500000, 100, 836000000, 0.283419, 2949696385.916258, 97918631, 100177058, 3036235, 201131924, 0.240588
MIMD, 500000, 100, 1101000000, 0.370872, 2968679220.863263, 126205784, 129519893, 5704750, 261430427, 0.237448
MIMD, 500000, 100, 790000000, 0.269412, 2932311849.509302, 92698324, 94970992, 3416703, 191086019, 0.241881
MIMD, 500000, 100, 1017000000, 0.341479, 2978221208.331991, 117233794, 120108499, 4527865, 241870158, 0.237827
MIMD, 500000, 100, 1092000000, 0.367929, 2967963927.823031, 125236930, 128528870, 5356910, 259122710, 0.237292
MIMD, 500000, 100, 844000000, 0.287311, 2937583315.640543, 98512201, 100931909, 3765280, 203209390, 0.240769
MIMD, 500000, 500, 5127000000, 1.694465, 3025733786.180299, 590746082, 604981320, 21044895, 1216772297, 0.237326
MIMD, 500000, 500, 4859000000, 1.623909, 2992162738.182990, 562428855, 576341319, 22376039, 1161146213, 0.238968
MIMD, 500000, 500, 4832000000, 1.610412, 3000474412.758971, 559331419, 573111627, 21112440, 1153555486, 0.238733
MIMD, 500000, 500, 5165000000, 1.719512, 3003759206.100336, 595184965, 610073276, 23700644, 1228958885, 0.237940
MIMD, 500000, 500, 4807000000, 1.595021, 3013753423.936111, 555987871, 569493255, 20253568, 1145734694, 0.238347
MIMD, 500000, 500, 5458000000, 1.811810, 3012457156.103565, 627129805, 642780310, 25052225, 1294962340, 0.237259
MIMD, 500000, 500, 4484000000, 1.489932, 3009533320.983777, 521417153, 533715265, 17529913, 1072662331, 0.239220
MIMD, 500000, 500, 4886000000, 1.618307, 3019204637.933346, 564926338, 578236836, 19361376, 1162524550, 0.237930
MIMD, 500000, 500, 5441000000, 1.802521, 3018550130.622612, 625315987, 640818899, 23962971, 1290097857, 0.237107
MIMD, 500000, 500, 5622000000, 1.855459, 3029978027.000327, 644475775, 660198078, 24203387, 1328877240, 0.236371
MIMD, 500000, 500, 4684000000, 1.560131, 3002311985.339693, 543202605, 556451712, 19910234, 1119564551, 0.239019
MIMD, 500000, 500, 4605000000, 1.538260, 2993642167.123893, 535044900, 548012756, 19789063, 1102846719, 0.239489
MIMD, 500000, 500, 4883000000, 1.619155, 3015770571.687084, 565146157, 578714330, 19972853, 1163833340, 0.238344
MIMD, 500000, 500, 5898000000, 1.953323, 3019469898.219598, 674633969, 691749120, 27674907, 1394057996, 0.236361
MIMD, 500000, 500, 4451000000, 1.504666, 2958131572.056523, 517762429, 530868340, 20007717, 1068638486, 0.240090
MIMD, 500000, 500, 4463000000, 1.489966, 2995370364.155961, 519074929, 531562045, 18912751, 1069549725, 0.239648
MIMD, 500000, 500, 4697000000, 1.571336, 2989176089.646008, 544674412, 558361122, 21642147, 1124677681, 0.239446
MIMD, 500000, 500, 4651000000, 1.552659, 2995506418.344273, 539638269, 552825380, 20532963, 1112996612, 0.239303
MIMD, 500000, 500, 4974000000, 1.650868, 3012960454.742596, 574336557, 588296586, 21497120, 1184130263, 0.238064
MIMD, 500000, 500, 5461000000, 1.801239, 3031801998.513246, 627728074, 642531238, 21977550, 1292236862, 0.236630
MIMD, 500000, 500, 4379000000, 1.465305, 2988456328.204709, 510417893, 522757852, 18706788, 1051882533, 0.240211
MIMD, 500000, 500, 5881000000, 1.950634, 3014917201.279174, 672050844, 689352129, 28553323, 1389956296, 0.236347
MIMD, 500000, 500, 5223000000, 1.728484, 3021723082.192256, 600938505, 615646276, 22374403, 1238959184, 0.237212
MIMD, 500000, 500, 4589000000, 1.540121, 2979636015.611761, 532203031, 545832063, 22529076, 1100564170, 0.239827
MIMD, 500000, 500, 4948000000, 1.658238, 2983890129.161194, 571117306, 586069388, 24947284, 1182133978, 0.238911
MIMD, 500000, 1000, 10191000000, 3.430769, 2970471051.825408, 1175356769, 1204054000, 45349806, 2424760575, 0.237932
MIMD, 500000, 1000, 9579000000, 3.237174, 2959062441.499901, 1108399655, 1134766449, 38914754, 2282080858, 0.238238
MIMD, 500000, 1000, 10209000000, 3.381365, 3019194910.930941, 1176905705, 1205852748, 43149778, 2425908231, 0.237624
MIMD, 500000, 1000, 9563000000, 3.178509, 3008643360.770726, 1108393045, 1135199469, 40476566, 2284069080, 0.238844
MIMD, 500000, 1000, 9487000000, 3.146368, 3015222631.300598, 1098764364, 1125325084, 39196166, 2263285614, 0.238567
MIMD, 500000, 1000, 10549000000, 3.499297, 3014605505.048585, 1212754211, 1243279570, 47861994, 2503895775, 0.237359
MIMD, 500000, 1000, 9586000000, 3.189135, 3005830734.666297, 1110266076, 1137492030, 41390606, 2289148712, 0.238801
MIMD, 500000, 1000, 9939000000, 3.302167, 3009841719.089314, 1148116853, 1176543103, 43960505, 2368620461, 0.238316
MIMD, 500000, 1000, 9709000000, 3.236228, 3000097644.541732, 1123328942, 1151634032, 44134731, 2319097705, 0.238861
MIMD, 500000, 1000, 10394000000, 3.460518, 3003596571.380354, 1196565492, 1226650131, 46291872, 2469507495, 0.237590
MIMD, 500000, 1000, 9836000000, 3.272837, 3005343681.949330, 1135498747, 1163982387, 45266562, 2344747696, 0.238384
MIMD, 500000, 1000, 9993000000, 3.317766, 3011966485.882368, 1153685607, 1182139115, 43935479, 2379760201, 0.238143
MIMD, 500000, 1000, 9608000000, 3.184824, 3016807208.184817, 1112398110, 1139201374, 39512879, 2291112363, 0.238459
MIMD, 500000, 1000, 9924000000, 3.291510, 3015029576.091217, 1146899894, 1174727204, 41903193, 2363530291, 0.238163
MIMD, 500000, 1000, 9837000000, 3.274751, 3003892509.690050, 1136805307, 1165457102, 44196697, 2346459106, 0.238534
MIMD, 500000, 1000, 9616000000, 3.212332, 2993463938.347593, 1113421153, 1141298476, 44102586, 2298822215, 0.239062
MIMD, 500000, 1000, 10017000000, 3.330737, 3007442496.960883, 1156086417, 1184713182, 44790467, 2385590066, 0.238154
MIMD, 500000, 1000, 10235000000, 3.388839, 3020208395.854745, 1179593672, 1208077438, 43545442, 2431216552, 0.237539
MIMD, 500000, 1000, 9981000000, 3.321722, 3004766804.687449, 1152086277, 1180967361, 46108501, 2379162139, 0.238369
MIMD, 500000, 1000, 10275000000, 3.399978, 3022078378.154212, 1183450501, 1212522868, 44181004, 2440154373, 0.237485
MIMD, 500000, 1000, 9375000000, 3.114349, 3010259929.121624, 1087804391, 1113700547, 38339248, 2239844186, 0.238917
MIMD, 500000, 1000, 9435000000, 3.136862, 3007782937.215600, 1093259441, 1119937613, 40348516, 2253545570, 0.238850
MIMD, 500000, 1000, 10014000000, 3.323337, 3013236394.623837, 1155121797, 1183717449, 43831567, 2382670813, 0.237934
MIMD, 500000, 1000, 9700000000, 3.227390, 3005524587.979761, 1122552781, 1150116814, 42210423, 2314880018, 0.238647
MIMD, 500000, 1000, 9734000000, 3.223162, 3020015748.510314, 1125487653, 1152659985, 39828029, 2317975667, 0.238132
MIMD, 500000, 5000, 48653000000, 16.141867, 3014087527.793409, 5626212005, 5763595644, 210237172, 11600044821, 0.238424
MIMD, 500000, 5000, 48653000000, 16.171727, 3008522219.055516, 5629044889, 5766642979, 212931588, 11608619456, 0.238600
MIMD, 500000, 5000, 51667000000, 17.121807, 3017613736.680947, 5952998850, 6099333079, 228983283, 12281315212, 0.237701
MIMD, 500000, 5000, 49290000000, 16.406112, 3004368128.170770, 5698485170, 5840487307, 223439050, 11762411527, 0.238637
MIMD, 500000, 5000, 50161000000, 16.650860, 3012517071.190317, 5788795334, 5931168858, 224294564, 11944258756, 0.238118
MIMD, 500000, 5000, 49555000000, 16.473010, 3008254107.779939, 5725304159, 5866764764, 222783765, 11814852688, 0.238419
MIMD, 500000, 5000, 49464000000, 16.600479, 2979673056.422047, 5713098200, 5865349344, 263768405, 11842215949, 0.239411
MIMD, 500000, 5000, 51145000000, 16.974236, 3013095847.141515, 5896131649, 6042842180, 227186063, 12166159892, 0.237876
MIMD, 500000, 5000, 49822000000, 16.558981, 3008760019.713774, 5751824930, 5893423996, 225584046, 11870832972, 0.238265
MIMD, 500000, 5000, 49376000000, 16.394381, 3011763603.639564, 5704327655, 5844652120, 217008955, 11765988730, 0.238294
MIMD, 500000, 5000, 49753000000, 16.489226, 3017303541.112239, 5746358586, 5886657979, 214901656, 11847918221, 0.238135
MIMD, 500000, 5000, 51809000000, 17.172094, 3017046144.750897, 5968524679, 6114999499, 229086174, 12312610352, 0.237654
MIMD, 500000, 5000, 49406000000, 16.425452, 3007892872.597966, 5711069040, 5850641277, 221196299, 11782906616, 0.238491
MIMD, 500000, 5000, 50058000000, 16.641194, 3008077425.213600, 5779265319, 5923086827, 226545893, 11928898039, 0.238302
MIMD, 500000, 5000, 51048000000, 16.925664, 3016011661.344572, 5885361407, 6030184189, 226196761, 12141742357, 0.237850
MIMD, 500000, 5000, 51162000000, 16.999921, 3009543397.289905, 5897258669, 6042694696, 233577708, 12173531073, 0.237941
MIMD, 500000, 5000, 49939000000, 16.601377, 3008123964.656667, 5766193554, 5909201124, 226571873, 11901966551, 0.238330
MIMD, 500000, 5000, 49817000000, 16.574288, 3005679640.657867, 5752723472, 5896134073, 228387879, 11877245424, 0.238418
MIMD, 500000, 5000, 51574000000, 17.042406, 3026215899.327830, 5942300408, 6087436362, 218407312, 12248144082, 0.237487
MIMD, 500000, 5000, 51449000000, 17.087725, 3010874765.365197, 5928648205, 6076278673, 234238537, 12239165415, 0.237889
MIMD, 500000, 5000, 51190000000, 16.956104, 3018971810.977333, 5901465818, 6045020988, 222260371, 12168747177, 0.237717
MIMD, 500000, 5000, 49490000000, 16.447491, 3008969574.751554, 5719078267, 5860671898, 220490853, 11800241018, 0.238437
MIMD, 500000, 5000, 48910000000, 16.229807, 3013590981.088068, 5652938117, 5791440766, 212248826, 11656627709, 0.238328
MIMD, 500000, 5000, 49402000000, 16.429354, 3006935026.173275, 5707147208, 5846819606, 210343288, 11764310102, 0.238134
MIMD, 500000, 5000, 50098000000, 16.681702, 3003170779.576329, 5784064391, 5925450170, 220202952, 11929717513, 0.238128
MIMD, 500000, 10000, 100441000000, 33.387948, 3008301079.179829, 11591499523, 11877175334, 457011601, 23925686458, 0.238206
MIMD, 500000, 10000, 101300000000, 33.549102, 3019454887.346910, 11686971590, 11973287183, 435968662, 24096227435, 0.237870
MIMD, 500000, 10000, 98729000000, 32.792595, 3010710192.346778, 11409013789, 11690007737, 436979368, 23536000894, 0.238390
MIMD, 500000, 10000, 99316000000, 32.926419, 3016301286.817738, 11473270316, 11753651511, 426611487, 23653533314, 0.238164
MIMD, 500000, 10000, 100197000000, 33.126580, 3024670823.248280, 11564852976, 11842508606, 417414945, 23824776527, 0.237779
MIMD, 500000, 10000, 101496000000, 33.656892, 3015608214.804861, 11708239545, 11998780773, 450740438, 24157760756, 0.238017
MIMD, 500000, 10000, 101017000000, 33.521842, 3013468054.649264, 11658181320, 11941496811, 449517143, 24049195274, 0.238071
MIMD, 500000, 10000, 98790000000, 32.774082, 3014272070.229152, 11415989706, 11697756068, 432303471, 23546049245, 0.238344
MIMD, 500000, 10000, 101296000000, 33.581204, 3016449320.876047, 11685169524, 11970019075, 446767031, 24101955630, 0.237936
MIMD, 500000, 10000, 98170000000, 32.578347, 3013351168.492373, 11347877597, 11628938975, 428857886, 23405674458, 0.238420
MIMD, 500000, 10000, 100127000000, 33.105962, 3024440129.545247, 11558690885, 11838767256, 419451557, 23816909698, 0.237867
MIMD, 500000, 10000, 103332000000, 34.046548, 3035021347.832385, 11903328390, 12191412235, 419621949, 24514362574, 0.237239
MIMD, 500000, 10000, 102978000000, 34.104731, 3019463780.552909, 11867023372, 12157770736, 455337900, 24480132008, 0.237722
MIMD, 500000, 10000, 100893000000, 33.363432, 3024059395.328394, 11639773789, 11925140665, 427573951, 23992488405, 0.237801
MIMD, 500000, 10000, 99287000000, 32.829469, 3024325492.440953, 11466772230, 11741641130, 414237761, 23622651121, 0.237923
MIMD, 500000, 10000, 101398000000, 33.455340, 3030846495.656598, 11696850161, 11979537941, 413867038, 24090255140, 0.237581
MIMD, 500000, 10000, 98935000000, 32.661791, 3029074553.811210, 11430822484, 11705308283, 435593528, 23571724295, 0.238255
MIMD, 500000, 10000, 99115000000, 32.931160, 3009763397.341606, 11449257730, 11732501305, 435247403, 23617006438, 0.238279
MIMD, 500000, 10000, 99630000000, 32.797753, 3037708101.527565, 11505040911, 11775971568, 420543351, 23701555830, 0.237896
MIMD, 500000, 10000, 100902000000, 33.430580, 3018254544.192772, 11642610697, 11925207749, 426932221, 23994750667, 0.237803
MIMD, 500000, 10000, 99319000000, 32.854720, 3022975085.467172, 11470604333, 11746377228, 437580421, 23654561982, 0.238168
MIMD, 500000, 10000, 97633000000, 32.459189, 3007869358.658345, 11288680961, 11567270348, 426636655, 23282587964, 0.238470
MIMD, 500000, 10000, 99758000000, 32.930933, 3029309858.909859, 11518988479, 11796426944, 439984962, 23755400385, 0.238130
MIMD, 500000, 10000, 99736000000, 33.203461, 3003783250.185877, 11517858520, 11805147773, 451527069, 23774533362, 0.238375
MIMD, 500000, 10000, 100291000000, 33.063539, 3033280859.620018, 11577147685, 11855609542, 434421449, 23867178676, 0.237979
MIMD, 1000000, 100, 2166000000, 0.993490, 2180193056.799767, 249445493, 269834197, 64357806, 583637496, 0.269454
MIMD, 1000000, 100, 2124000000, 0.937080, 2266615443.718786, 244442946, 265455772, 63268939, 573167657, 0.269853
MIMD, 1000000, 100, 1808000000, 0.797614, 2266760613.529853, 210628925, 228063249, 52295025, 490987199, 0.271564
MIMD, 1000000, 100, 2042000000, 0.892885, 2286968646.578227, 235755939, 255323730, 58439161, 549518830, 0.269108
MIMD, 1000000, 100, 1822000000, 0.815674, 2233735536.501102, 211438126, 230182024, 54811062, 496431212, 0.272465
MIMD, 1000000, 100, 1822000000, 0.813494, 2239721497.638581, 211127917, 229645304, 55623139, 496396360, 0.272446
MIMD, 1000000, 100, 1842000000, 0.825829, 2230485972.277554, 214251480, 233176824, 55826335, 503254639, 0.273211
MIMD, 1000000, 100, 2218000000, 0.982342, 2257869458.905351, 254384649, 276910636, 67532643, 598827928, 0.269986
MIMD, 1000000, 100, 2202000000, 0.971624, 2266308777.881156, 252571723, 274698930, 65056569, 592327222, 0.268995
MIMD, 1000000, 100, 1514000000, 0.695875, 2175678103.107598, 177624780, 194006459, 48897222, 420528461, 0.277760
MIMD, 1000000, 100, 1860000000, 0.835579, 2226001371.504071, 215004236, 234553339, 57651993, 507209568, 0.272693
MIMD, 1000000, 100, 1780000000, 0.793141, 2244241566.127586, 207629151, 225340201, 52806833, 485776185, 0.272908
MIMD, 1000000, 100, 2460000000, 1.073604, 2291347647.736037, 280074506, 304276999, 72288736, 656640241, 0.266927
MIMD, 1000000, 100, 2264000000, 0.992121, 2281979718.199696, 259257122, 281368227, 66316631, 606941980, 0.268084
MIMD, 1000000, 100, 2170000000, 0.957265, 2266874898.800228, 249508378, 271110664, 64439478, 585058520, 0.269612
MIMD, 1000000, 100, 1784000000, 0.791310, 2254489391.009845, 208063920, 225665589, 52273000, 486002509, 0.272423
MIMD, 1000000, 100, 2068000000, 0.916070, 2257469407.359700, 238130462, 258711416, 61835285, 558677163, 0.270153
MIMD, 1000000, 100, 1852000000, 0.818512, 2262642453.623160, 214754324, 232981803, 54304240, 502040367, 0.271080
MIMD, 1000000, 100, 2074000000, 0.916891, 2261991883.440889, 238317900, 259236999, 61883899, 559438798, 0.269739
